Date,360ONE.NS,ABB.NS,ABCAPITAL.NS,ADANIENSOL.NS,ADANIENT.NS,ADANIGREEN.NS,ADANIPORTS.NS,ALKEM.NS,AMBER.NS,AMBUJACEM.NS,ANGELONE.NS,APLAPOLLO.NS,APOLLOHOSP.NS,ASHOKLEY.NS,ASIANPAINT.NS,ASTRAL.NS,AUBANK.NS,AUROPHARMA.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJAJFINSV.NS,BAJAJHLDNG.NS,BAJFINANCE.NS,BANDHANBNK.NS,BANKBARODA.NS,BANKINDIA.NS,BDL.NS,BEL.NS,BHARATFORG.NS,BHARTIARTL.NS,BHEL.NS,BIOCON.NS,BLUESTARCO.NS,BOSCHLTD.NS,BPCL.NS,BRITANNIA.NS,BSE.NS,CAMS.NS,CANBK.NS,CDSL.NS,CGPOWER.NS,CHOLAFIN.NS,CIPLA.NS,COALINDIA.NS,COFORGE.NS,COLPAL.NS,CONCOR.NS,CROMPTON.NS,CUMMINSIND.NS,DABUR.NS,DALBHARAT.NS,DELHIVERY.NS,DIVISLAB.NS,DIXON.NS,DLF.NS,DMART.NS,DRREDDY.NS,EICHERMOT.NS,ETERNAL.NS,EXIDEIND.NS,FEDERALBNK.NS,FORTIS.NS,GAIL.NS,GLENMARK.NS,GMRAIRPORT.NS,GODREJCP.NS,GODREJPROP.NS,GRASIM.NS,HAL.NS,HAVELLS.NS,HCLTECH.NS,HDFCAMC.NS,HDFCBANK.NS,HDFCLIFE.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDPETRO.NS,HINDUNILVR.NS,HINDZINC.NS,HUDCO.NS,ICICIBANK.NS,ICICIGI.NS,ICICIPRULI.NS,IDEA.NS,IDFCFIRSTB.NS,IEX.NS,INDHOTEL.NS,INDIANB.NS,INDIGO.NS,INDUSINDBK.NS,INDUSTOWER.NS,INFY.NS,INOXWIND.NS,IOC.NS,IREDA.NS,IRFC.NS,ITC.NS,JINDALSTEL.NS,JIOFIN.NS,JSWENERGY.NS,JSWSTEEL.NS,JUBLFOOD.NS,KALYANKJIL.NS,KAYNES.NS,KEI.NS,KFINTECH.NS,KOTAKBANK.NS,KPITTECH.NS,LAURUSLABS.NS,LICHSGFIN.NS,LICI.NS,LODHA.NS,LT.NS,LTF.NS,LTM.NS,LUPIN.NS,M&M.NS,MANAPPURAM.NS,MANKIND.NS,MARICO.NS,MARUTI.NS,MAXHEALTH.NS,MAZDOCK.NS,MCX.NS,MFSL.NS,MOTHERSON.NS,MPHASIS.NS,MUTHOOTFIN.NS,NATIONALUM.NS,NAUKRI.NS,NBCC.NS,NESTLEIND.NS,NHPC.NS,NIFTYFINSERVICE,NMDC.NS,NTPC.NS,NUVAMA.NS,NYKAA.NS,OBEROIRLTY.NS,OFSS.NS,OIL.NS,ONGC.NS,PAGEIND.NS,PATANJALI.NS,PAYTM.NS,PERSISTENT.NS,PETRONET.NS,PFC.NS,PGEL.NS,PHOENIXLTD.NS,PIDILITIND.NS,PIIND.NS,PNB.NS,PNBHOUSING.NS,POLICYBZR.NS,POLYCAB.NS,POWERGRID.NS,POWERINDIA.NS,PPLPHARMA.NS,PREMIERENE.NS,PRESTIGE.NS,RBLBANK.NS,RECLTD.NS,RELIANCE.NS,RVNL.NS,SAIL.NS,SAMMAANCAP.NS,SBICARD.NS,SBILIFE.NS,SBIN.NS,SHREECEM.NS,SHRIRAMFIN.NS,SIEMENS.NS,SOLARINDS.NS,SONACOMS.NS,SRF.NS,SUNPHARMA.NS,SUPREMEIND.NS,SUZLON.NS,SWIGGY.NS,SYNGENE.NS,TATACONSUM.NS,TATAELXSI.NS,TATAPOWER.NS,TATASTEEL.NS,TATATECH.NS,TCS.NS,TECHM.NS,TIINDIA.NS,TITAN.NS,TMPV.NS,TORNTPHARM.NS,TORNTPOWER.NS,TRENT.NS,TVSMOTOR.NS,ULTRACEMCO.NS,UNIONBANK.NS,UNITDSPR.NS,UNOMINDA.NS,UPL.NS,VBL.NS,VEDL.NS,VOLTAS.NS,WAAREEENER.NS,WIPRO.NS,YESBANK.NS,ZYDUSLIFE.NS,^CNXAUTO,^CNXFMCG,^CNXIT,^CNXMEDIA,^CNXMETAL,^CNXPHARMA,^CNXPSUBANK,^CNXREALTY,^NSEBANK,^NSEI
2026-02-10,1162.40002,5870.0,353.75,1016.75,2228.3999,978.299988,1554.69995,5811.5,7510.5,538.5,278.299988,2238.69995,7219.0,209.729996,2393.6001,1532.19995,1001.15002,1124.09998,1356.69995,9774.0,2027.90002,11081.0,965.599976,166.690002,290.350006,167.570007,1300.0,437.299988,1614.0,2011.30005,276.100006,371.049988,1948.30005,35575.0,386.350006,5873.5,3174.19995,742.599976,146.830002,1400.90002,681.549988,1726.19995,1342.09998,430.950012,1551.0,2183.0,513.599976,261.660004,4418.2998,519.700012,2191.3999,435.950012,6175.5,11609.0,671.799988,4002.19995,1256.0,7296.0,303.799988,338.799988,282.25,891.849976,164.550003,1958.0,97.8099976,1206.59998,1820.80005,2953.8999,4168.2998,1373.09998,1573.09998,2816.80005,932.400024,703.950012,5753.5,968.900024,461.25,2453.6001,617.700012,193.910004,1406.5,1909.59998,643.0,11.4799995,83.7699966,126.139999,702.549988,906.049988,4960.3999,927.599976,459.149994,1497.80005,111.220001,178.210007,129.279999,115.459999,321.399994,1191.40002,270.200012,483.700012,1244.09998,554.450012,433.899994,3957.6001,4590.6001,1022.40002,429.299988,973.599976,966.349976,522.549988,891.700012,1095.05005,4169.0,294.0,,2204.1001,3675.80005,308.950012,2073.1001,764.849976,15146.0,1021.5,2439.1001,2470.69995,1747.19995,129.429993,2614.1001,3882.0,368.649994,1194.30005,101.440002,1308.59998,76.9499969,28186.25,85.0699997,366.899994,1386.0,280.690002,1568.90002,7342.0,488.850006,272.149994,34600.0,521.549988,1161.30005,5872.5,303.700012,413.25,601.799988,1758.69995,1478.90002,3190.6001,122.959999,854.75,1504.59998,7742.5,294.350006,22457.0,163.419998,823.849976,1591.69995,306.700012,355.799988,1458.5,319.450012,160.990005,147.229996,765.900024,2018.30005,1144.09998,26525.0,1048.59998,3111.5,13423.0,531.099976,2961.8999,1707.80005,3690.69995,47.6899986,355.75,452.799988,1152.19995,5381.0,369.950012,208.009995,630.700012,2984.6001,1644.59998,2438.6001,4269.1001,379.350006,4079.6001,1483.0,4184.3999,3762.3999,13023.0,179.259995,1409.90002,1231.19995,746.0,456.5,690.150024,1475.59998,3163.80005,231.470001,21.3999996,887.299988,28173.1992,52130.4492,35722.1992,1486.30005,12228.2998,22210.5,9155.75,849.400024,60626.3984,25935.1504
2026-02-11,1138.40002,5825.5,344.25,1033.80005,2234.3999,994.75,1553.40002,5890.0,7696.0,541.25,278.109985,2280.80005,7507.0,206.350006,2392.5,1592.09998,990.25,1146.59998,1347.30005,9869.5,2027.0,11111.0,968.950012,168.259995,291.200012,167.130005,1282.59998,437.549988,1676.40002,2012.09998,260.649994,375.200012,1962.19995,36570.0,387.600006,6019.0,3177.1001,747.099976,145.509995,1397.19995,685.599976,1723.0,1349.90002,423.25,1520.40002,2173.3999,515.150024,266.040009,4363.2002,522.349976,2175.19995,429.5,6386.5,11741.0,672.049988,4003.69995,1270.30005,7771.0,300.700012,341.100006,290.5,918.849976,163.470001,2015.19995,96.8099976,1208.59998,1852.09998,2932.6001,4133.0,1383.80005,1551.59998,2826.8999,927.099976,701.099976,5682.5,965.950012,461.75,2462.8999,628.549988,193.240005,1406.09998,1931.69995,640.950012,11.8500004,82.5599976,127.160004,707.549988,897.299988,5013.7998,925.0,467.049988,1471.90002,110.419998,181.309998,126.669998,114.330002,318.25,1190.5,270.299988,482.350006,1249.19995,547.0,426.950012,4154.7002,4605.8999,1022.5,429.549988,959.400024,1013.65002,525.549988,875.299988,1094.90002,4170.3999,288.299988,,2209.1001,3674.8999,302.549988,2087.0,770.400024,15412.0,1055.15002,2430.6001,2372.80005,1734.09998,130.169998,2588.19995,3933.19995,367.700012,1171.69995,101.68,1305.30005,77.5800018,28276.9492,85.4599991,368.450012,1324.19995,277.540009,1577.30005,7217.5,479.25,274.600006,34360.0,521.75,1160.0,5724.0,303.899994,415.850006,617.75,1784.0,1480.09998,3281.1001,122.910004,854.900024,1554.59998,7814.0,294.450012,22731.0,164.360001,780.650024,1597.5,308.799988,353.950012,1468.69995,316.549988,162.119995,148.350006,768.849976,2026.30005,1182.90002,26805.0,1056.80005,3151.6001,13445.0,538.0,2949.1001,1711.09998,3849.3999,47.3800011,342.299988,455.100006,1152.59998,5250.5,375.649994,207.589996,627.950012,2909.80005,1634.40002,2450.19995,4249.1001,384.700012,4056.69995,1428.59998,4218.8999,3865.1001,12969.0,180.330002,1412.90002,1245.80005,749.0,456.899994,701.150024,1506.5,3177.6001,229.809998,21.3199997,898.299988,28538.6992,52152.1016,35095.1484,1493.59998,12276.5498,22434.1992,9250.2002,854.75,60745.3516,25953.8496
2026-02-12,1144.40002,5788.5,344.649994,1022.79999,2211.80005,997.650024,1543.69995,5870.5,7784.5,532.849976,275.200012,2272.8999,7539.0,211.020004,2410.5,1591.59998,1000.59998,1157.90002,1340.0,9840.0,2037.09998,11040.0,999.099976,169.539993,289.850006,165.279999,1271.59998,443.899994,1726.69995,2014.5,260.600006,375.049988,1974.0,36495.0,377.700012,6102.0,3143.19995,730.400024,144.809998,1370.19995,685.099976,1731.80005,1330.0,419.149994,1421.5,2138.8999,506.850006,264.399994,4429.2998,519.549988,2171.19995,429.549988,6185.0,11626.0,651.799988,3963.0,1274.90002,7943.0,298.0,338.049988,287.100006,928.549988,163.720001,2034.5,96.3300018,1204.30005,1821.69995,2925.5,4158.8999,1400.5,1476.09998,2835.69995,920.599976,702.700012,5733.0,964.400024,452.350006,2409.69995,623.700012,201.929993,1430.0,1919.80005,638.099976,11.5500002,82.1500015,125.910004,712.0,880.700012,4982.7998,922.700012,474.0,1386.0,109.32,178.110001,125.220001,113.529999,317.450012,1203.40002,267.549988,479.5,1247.90002,540.75,432.5,4086.6001,4591.2998,985.0,426.25,891.5,1018.59998,517.099976,880.950012,1084.84998,4185.8999,292.049988,,2211.1001,3593.1001,308.649994,2079.0,770.650024,15326.0,1062.90002,2414.8999,2441.8999,1813.5,132.740005,2464.0,4066.8999,369.700012,1149.30005,100.5,1305.5,76.5,28385.1992,84.7399979,368.25,1310.5,280.140015,1566.59998,6764.0,474.850006,276.350006,33850.0,523.150024,1148.69995,5452.0,297.149994,410.549988,623.650024,1779.0,1497.40002,3222.30005,120.959999,852.849976,1553.59998,7768.0,293.899994,22702.0,163.309998,771.450012,1572.69995,317.0,350.700012,1448.90002,313.700012,160.350006,146.779999,772.799988,2022.09998,1192.40002,26340.0,1082.80005,3148.5,13391.0,532.799988,2841.5,1714.90002,3844.19995,46.8100014,337.350006,446.350006,1149.30005,4976.0,380.549988,208.110001,614.75,2750.1001,1536.59998,2511.3999,4275.7998,383.450012,4077.19995,1453.69995,4285.6001,3881.19995,13029.0,181.0,1417.40002,1247.90002,744.900024,455.700012,702.75,1535.80005,3171.19995,219.080002,21.1000004,920.950012,28504.0508,51885.75,33160.1992,1474.05005,12279.2002,22386.3008,9229.4502,842.349976,60739.75,25807.1992
2026-02-13,1126.80005,5780.5,336.200012,988.0,2136.6001,950.5,1519.0,5402.5,7734.5,519.450012,269.829987,2245.8999,7542.5,204.630005,2366.3999,1596.5,994.900024,1145.59998,1332.30005,9760.0,2023.19995,10881.0,1024.75,165.440002,287.450012,161.789993,1243.59998,435.549988,1738.80005,2004.69995,255.75,377.950012,1997.19995,35695.0,374.100006,5980.5,3025.30005,721.049988,141.770004,1335.30005,680.150024,1709.40002,1331.5,408.950012,1361.80005,2122.19995,498.299988,267.519989,4412.3999,512.450012,2140.30005,420.549988,6168.5,11417.0,626.400024,3909.19995,1268.09998,8065.0,285.200012,336.799988,288.299988,916.75,161.690002,1997.59998,94.0299988,1195.40002,1806.59998,2888.0,4212.3999,1404.0,1455.19995,2813.19995,903.900024,696.799988,5584.0,909.0,450.200012,2305.19995,592.849976,195.770004,1414.59998,1916.09998,643.650024,11.3000002,81.5400009,123.949997,699.900024,873.700012,4929.2002,926.049988,466.600006,1369.09998,106.379997,176.770004,123.559998,111.440002,313.75,1184.69995,263.950012,474.700012,1232.0,533.099976,418.049988,3942.5,4566.7998,968.099976,420.649994,861.700012,1010.59998,507.649994,862.400024,1073.59998,4173.8999,285.100006,,2199.30005,3533.3999,302.649994,2060.5,760.150024,15237.0,1053.59998,2350.19995,2340.6001,1824.90002,131.259995,2458.3999,3586.1001,349.299988,1141.09998,98.0800018,1282.59998,75.4700012,28126.3496,79.4300003,363.0,1299.69995,270.950012,1547.59998,6639.0,455.25,267.399994,33530.0,521.25,1126.30005,5479.0,290.399994,400.549988,615.450012,1735.5,1479.30005,3150.6001,118.760002,836.049988,1523.80005,7587.5,287.200012,22418.0,165.949997,759.200012,1519.09998,313.799988,346.899994,1419.59998,308.950012,159.279999,144.029999,760.700012,2034.19995,1198.59998,26130.0,1065.80005,3116.5,13043.0,527.950012,2833.3999,1697.5,3774.8999,45.6699982,337.649994,434.350006,1132.19995,4824.0,374.100006,203.179993,598.25,2692.19995,1534.40002,2498.6001,4179.2002,380.25,4078.0,1462.59998,4252.0,3864.6001,12963.0,178.869995,1402.40002,1244.0,724.299988,449.299988,673.650024,1525.40002,3096.19995,214.089996,20.8600006,904.700012,28234.3008,50902.1484,32681.5,1462.80005,11872.7998,22194.9004,9166.5,823.599976,60186.6484,25471.0996
2026-02-16,1119.59998,5888.0,345.049988,1003.45001,2184.6001,991.25,1540.09998,5480.5,7771.0,524.700012,257.279999,2217.3999,7618.0,205.860001,2397.19995,1639.80005,1010.0,1184.59998,1358.30005,9697.5,2050.8999,11133.0,1012.75,167.929993,292.549988,165.610001,1253.69995,438.0,1727.40002,2029.40002,262.5,380.350006,1975.40002,35485.0,374.350006,6106.0,2804.6001,737.150024,145.839996,1353.69995,688.75,1714.80005,1356.40002,422.5,1392.5,2118.6001,503.75,272.660004,4524.7998,514.25,2136.30005,418.100006,6149.5,11751.0,643.799988,3880.69995,1269.40002,8010.5,286.600006,340.850006,289.0,915.75,164.820007,2030.5,100.519997,1203.80005,1832.69995,2912.69995,4226.1001,1420.69995,1461.80005,2842.19995,925.799988,703.900024,5492.0,907.450012,452.049988,2319.0,594.099976,196.690002,1411.59998,1922.0,640.849976,11.4300003,82.9100037,124.970001,691.0,888.900024,4940.7998,931.900024,473.700012,1365.59998,101.190002,175.149994,127.07,113.18,317.950012,1210.90002,262.549988,489.950012,1248.19995,534.549988,427.049988,3966.6001,4483.6001,1000.90002,425.600006,880.299988,1012.45001,511.149994,869.150024,1097.90002,4201.5,294.0,,2221.5,3509.69995,303.75,2083.30005,772.849976,15051.0,1075.84998,2357.5,2339.69995,1848.30005,132.309998,2461.5,3498.19995,348.399994,1125.19995,99.8099976,1289.80005,77.0400009,28306.25,80.4599991,369.100006,1287.30005,275.209991,1564.09998,6699.0,463.799988,271.549988,33425.0,525.700012,1123.09998,5582.0,294.700012,411.799988,619.599976,1773.40002,1487.30005,3054.5,120.57,849.349976,1502.90002,7636.0,300.5,22824.0,164.050003,762.950012,1527.80005,314.350006,353.5,1437.09998,309.649994,159.580002,147.690002,772.200012,2042.40002,1208.09998,26315.0,1085.40002,3215.6001,13111.0,525.099976,2847.80005,1700.5,3885.80005,46.2099991,342.0,435.049988,1139.19995,4821.0,382.100006,205.809998,597.450012,2706.6001,1512.69995,2504.3999,4181.1001,377.25,4261.5,1471.40002,4229.5,3807.3999,12981.0,183.089996,1401.0,1217.40002,733.799988,455.850006,679.799988,1530.59998,3116.3999,213.259995,20.9599991,910.450012,28028.1992,51318.8516,32738.0508,1450.05005,11955.0,22403.1504,9304.40039,836.700012,60949.1016,25682.75
2026-02-17,1124.59998,5836.0,348.950012,1030.19995,2242.8999,1016.79999,1566.30005,5456.5,7818.0,522.0,257.019989,2224.5,7601.5,207.679993,2437.3999,1645.69995,999.75,1186.69995,1357.19995,9826.5,2044.40002,11217.0,1014.15002,168.429993,303.25,170.210007,1261.90002,446.850006,1751.19995,2020.30005,262.799988,379.350006,2002.40002,35370.0,374.950012,6145.5,2742.30005,734.599976,149.110001,1339.40002,690.5,1732.09998,1343.90002,421.549988,1378.80005,2151.0,505.5,270.549988,4597.7998,516.799988,2112.8999,434.850006,6187.5,11637.0,639.049988,3902.8999,1284.80005,8035.0,281.5,341.100006,288.850006,907.150024,165.75,2038.80005,99.8000031,1214.80005,1845.09998,2900.3999,4247.6001,1434.40002,1482.59998,2863.6001,925.700012,705.799988,5577.0,890.099976,454.25,2312.30005,581.099976,193.580002,1407.5,1928.19995,638.700012,11.3800001,83.3499985,126.25,687.75,920.099976,4977.0,943.799988,472.700012,1391.19995,99.8799973,175.809998,127.029999,112.989998,325.450012,1211.0,262.299988,487.350006,1244.59998,530.950012,420.850006,3950.3999,4567.7998,1020.59998,424.450012,879.299988,1013.40002,518.849976,874.099976,1096.94995,4279.7998,297.649994,,2247.5,3489.19995,306.549988,2062.8999,774.599976,15179.0,1076.15002,2367.80005,2283.19995,1857.90002,132.660004,2465.19995,3495.8999,340.850006,1129.69995,98.5100021,1285.30005,76.7099991,28287.4004,79.0299988,368.399994,1290.80005,271.309998,1550.90002,6845.0,464.700012,271.850006,33685.0,530.200012,1169.30005,5628.0,296.649994,416.950012,626.549988,1767.19995,1495.5,3064.69995,124.82,863.650024,1494.09998,7742.0,300.75,22977.0,164.660004,759.299988,1525.59998,322.25,358.600006,1423.0,308.75,157.270004,147.330002,776.599976,2039.5,1213.40002,26370.0,1075.0,3186.3999,13266.0,529.75,2742.8999,1717.09998,3919.6001,45.9399986,330.700012,432.899994,1148.5,4919.0,378.399994,203.080002,603.950012,2717.3999,1523.80005,2462.69995,4236.3999,382.850006,4258.3999,1486.40002,4171.8999,3877.80005,12984.0,188.889999,1424.0,1217.40002,741.150024,458.049988,668.200012,1529.69995,3053.1001,215.690002,21.0799999,906.650024,28174.5508,51778.3008,33075.0508,1459.94995,11828.4004,22494.9004,9500.7998,834.150024,61174.0,25725.4004
2026-02-18,1127.19995,5881.5,349.549988,1035.69995,2211.19995,1000.09998,1550.80005,5464.0,7894.0,523.0,259.179993,2243.8999,7647.5,208.339996,2432.1001,1636.59998,1022.04999,1159.59998,1377.0,9980.0,2060.6001,11413.0,1023.79999,171.740005,305.149994,172.550003,1299.19995,447.700012,1771.40002,2021.80005,261.600006,378.950012,2016.69995,35695.0,380.899994,6176.0,2824.0,736.950012,151.940002,1355.69995,710.549988,1717.0,1349.80005,418.0,1372.80005,2203.8999,506.549988,272.519989,4725.7998,510.600006,2128.8999,432.200012,6283.5,11517.0,642.450012,3915.19995,1280.30005,8009.5,277.350006,341.649994,290.850006,914.950012,167.309998,2030.19995,100.360001,1217.59998,1885.09998,2933.80005,4251.1001,1434.80005,1467.19995,2812.6001,924.700012,729.599976,5592.0,899.25,457.049988,2323.5,585.25,197.029999,1408.19995,1959.69995,648.849976,11.5600004,84.6100006,126.129997,695.099976,938.150024,4980.3999,944.650024,477.75,1373.69995,98.8700027,178.740005,127.870003,113.309998,332.450012,1221.80005,264.100006,486.25,1251.19995,524.049988,418.399994,4057.5,4606.8999,1039.30005,426.350006,861.599976,1037.44995,522.150024,878.700012,1108.15002,4325.8999,300.25,5054.0,2226.69995,3530.5,310.149994,2075.6001,795.950012,15164.0,1086.25,2388.6001,2341.30005,1836.40002,133.919998,2435.80005,3456.8999,344.049988,1119.30005,98.0400009,1300.90002,76.3399963,28463.25,80.0899963,368.399994,1317.19995,272.420013,1541.30005,6714.5,453.450012,264.600006,33440.0,538.25,1199.59998,5521.0,304.0,420.450012,627.299988,1770.40002,1489.5,3028.69995,128.169998,865.200012,1502.0,7830.0,300.549988,23569.0,166.039993,763.650024,1529.09998,325.799988,364.299988,1441.30005,309.649994,159.210007,148.539993,789.25,2059.6001,1218.90002,26635.0,1076.19995,3187.8999,13380.0,531.799988,2730.3999,1724.40002,3934.80005,46.0900002,333.950012,433.149994,1169.69995,4885.0,379.600006,209.029999,604.950012,2694.8999,1504.80005,2471.19995,4248.6001,382.850006,4210.7998,1527.90002,4187.2002,3885.19995,13052.0,193.110001,1424.59998,1208.80005,747.650024,463.649994,678.0,1543.40002,2963.6001,211.949997,21.2399998,910.049988,28327.5996,52406.5,32668.3008,1463.40002,11985.75,22541.9492,9625.65039,839.299988,61550.8008,25819.3496
2026-02-19,1104.5,5719.5,344.299988,1007.20001,2156.69995,976.5,1513.30005,5377.0,7705.5,512.150024,250.960007,2203.0,7592.5,203.490005,2400.80005,1621.0,1017.04999,1171.40002,1356.59998,9729.0,2033.19995,11188.0,1017.04999,169.470001,304.450012,169.160004,1274.59998,435.350006,1758.19995,1988.59998,253.800003,382.649994,1969.09998,35015.0,367.649994,6108.5,2741.3999,721.299988,149.419998,1320.30005,696.549988,1676.59998,1328.90002,416.149994,1361.0,2167.19995,505.75,265.899994,4646.0,501.649994,2086.6001,427.899994,6297.5,11237.0,620.5,3834.1001,1282.30005,7897.0,271.75,333.200012,288.299988,906.599976,166.880005,2016.69995,99.0599976,1188.59998,1824.19995,2864.30005,4132.6001,1396.09998,1450.40002,2732.19995,915.599976,733.150024,5414.5,905.650024,434.350006,2279.30005,584.099976,194.869995,1388.80005,1936.0,648.650024,11.2600002,82.9800034,123.870003,672.099976,927.349976,4815.1001,927.349976,472.899994,1370.5,96.6500015,174.300003,125.720001,111.379997,326.0,1211.09998,258.600006,480.100006,1228.40002,524.75,404.75,3878.3999,4568.6001,1015.90002,416.399994,847.5,1021.20001,520.049988,864.25,1067.05005,4280.5,294.899994,4959.5,2228.69995,3431.80005,305.700012,2039.5,780.150024,14903.0,1081.44995,2343.30005,2361.19995,1832.0,129.880005,2376.69995,3410.8999,340.100006,1094.40002,95.4800034,1278.5,74.3600006,28069.5,79.2200012,363.200012,1293.59998,267.459991,1502.69995,6652.0,476.700012,274.649994,32595.0,532.950012,1145.59998,5266.0,301.799988,409.549988,606.799988,1742.5,1464.90002,3016.3999,126.099998,844.200012,1465.40002,7778.0,294.649994,22851.0,163.050003,752.799988,1492.0,332.549988,353.549988,1409.5,306.850006,155.800003,151.389999,798.200012,2043.0,1205.69995,26215.0,1054.69995,3107.1001,13370.0,528.049988,2678.69995,1713.40002,3873.19995,45.25,326.649994,438.200012,1160.5,4839.5,369.299988,205.410004,601.5,2677.8999,1479.30005,2488.30005,4198.2002,375.700012,4226.3999,1492.59998,4067.8999,3830.1001,12688.0,189.520004,1397.09998,1190.5,765.049988,453.5,676.150024,1512.69995,2874.30005,211.210007,20.9599991,902.400024,27734.0,51483.6016,32319.4004,1430.75,11842.4004,22429.0996,9505.9502,817.849976,60739.5508,25454.3496
2026-02-20,1100.59998,5987.0,344.850006,998.099976,2160.80005,968.25,1511.5,5392.0,7650.5,512.0,249.630005,2187.5,7615.5,208.850006,2428.1001,1636.59998,1029.65002,1158.80005,1368.30005,9807.0,2058.5,11188.0,1030.19995,171.350006,309.049988,171.699997,1310.40002,441.149994,1780.0,1977.40002,257.299988,383.950012,1968.40002,35215.0,366.299988,6098.5,2739.5,720.25,154.149994,1320.40002,712.150024,1669.59998,1341.09998,423.549988,1340.59998,2197.8999,503.0,265.429993,4733.8999,509.700012,2070.0,430.950012,6291.0,11072.0,629.299988,3866.3999,1280.40002,7936.5,269.450012,336.450012,292.600006,921.0,168.470001,2043.19995,99.75,1205.90002,1825.69995,2832.80005,4170.0,1412.90002,1436.5,2715.69995,911.849976,728.650024,5465.0,935.700012,430.899994,2314.5,589.349976,195.440002,1394.5,1936.09998,651.299988,11.1599998,83.5100021,125.419998,674.950012,946.700012,4854.6001,926.049988,474.350006,1353.19995,96.6699982,173.789993,126.650002,111.879997,327.0,1217.09998,258.600006,493.950012,1235.80005,532.400024,401.200012,3870.8999,4756.0,1007.40002,421.350006,835.400024,1019.0,524.549988,873.299988,1071.15002,4380.6001,297.75,4889.5,2219.3999,3412.80005,306.5,2024.30005,788.200012,14977.0,1087.90002,2360.19995,2395.8999,1849.30005,129.419998,2373.80005,3460.0,341.200012,1074.80005,94.9100037,1293.80005,74.4700012,28210.5996,80.1299973,372.950012,1289.80005,265.579987,1523.19995,6642.5,475.549988,278.649994,32740.0,534.400024,1153.30005,5092.0,306.649994,410.100006,614.200012,1733.19995,1464.90002,3048.0,129.589996,848.900024,1513.59998,7869.0,298.950012,23871.0,160.529999,768.75,1487.0,329.0,354.200012,1419.40002,312.100006,158.75,154.039993,785.599976,2080.0,1216.09998,26510.0,1059.30005,3206.19995,13296.0,532.099976,2689.1001,1724.40002,3918.30005,44.4599991,323.799988,442.700012,1156.19995,4859.0,378.0,208.360001,607.700012,2686.19995,1456.90002,2585.80005,4236.3999,378.0,4241.7002,1528.59998,4091.0,3816.19995,12766.0,193.979996,1379.30005,1195.19995,752.349976,453.850006,682.450012,1546.90002,2897.6001,209.860001,21.0400009,900.75,27846.8008,51772.6992,32004.0508,1426.80005,11989.9502,22452.4004,9665.7998,820.700012,61172.0,25571.25
2026-02-23,1126.90002,5917.5,346.200012,1003.79999,2191.0,970.349976,1555.80005,5490.5,7770.0,515.299988,249.130005,2191.5,7693.0,210.759995,2429.69995,1635.09998,974.099976,1150.59998,1386.69995,9905.5,2051.6001,11501.0,1031.0,173.649994,313.350006,174.130005,1275.59998,439.75,1832.0,1997.30005,258.25,387.700012,1961.80005,35340.0,372.100006,6122.5,2725.30005,718.0,156.440002,1334.30005,720.5,1689.80005,1326.5,426.0,1289.0,2196.0,507.049988,265.459991,4884.2998,514.349976,2090.80005,433.950012,6293.5,10599.0,626.299988,3845.30005,1307.40002,8038.5,268.0,338.399994,296.200012,919.700012,167.130005,2039.19995,100.839996,1222.90002,1829.69995,2873.3999,4025.3999,1412.80005,1426.19995,2726.80005,923.599976,742.450012,5488.5,916.200012,438.5,2345.3999,590.849976,194.100006,1399.40002,1953.80005,664.150024,10.9799995,70.0400009,125.720001,675.099976,982.75,4862.2002,919.75,472.200012,1327.5,96.1299973,176.460007,127.230003,111.889999,325.399994,1216.59998,257.799988,486.399994,1240.5,536.099976,402.149994,3799.5,4765.7002,1011.29999,430.700012,812.700012,1017.04999,524.849976,883.25,1072.90002,4418.1001,299.649994,4831.5,2241.3999,3447.1001,303.850006,2046.59998,801.450012,15072.0,1083.59998,2280.80005,2396.19995,1870.0,130.820007,2309.80005,3473.19995,338.950012,1069.69995,95.3399963,1315.09998,74.0800018,28455.0,78.9100037,375.450012,1263.5,266.730011,1521.80005,6669.5,473.75,275.649994,33070.0,532.950012,1173.69995,4977.5,306.450012,411.799988,607.150024,1716.30005,1481.0,3119.5,130.270004,837.25,1496.0,7974.0,303.350006,24243.0,162.139999,776.25,1488.90002,320.899994,352.200012,1428.0,319.200012,156.679993,154.630005,784.25,2109.6001,1227.80005,26550.0,1064.69995,3302.19995,13370.0,536.049988,2646.1001,1732.30005,3940.6001,44.25,321.100006,446.950012,1171.80005,4714.0,379.25,208.139999,600.549988,2676.30005,1440.90002,2539.6001,4272.7002,379.950012,4307.6001,1536.40002,4054.8999,3829.1001,12976.0,197.779999,1416.90002,1196.0,644.799988,457.299988,681.25,1538.19995,2915.80005,205.889999,20.8899994,907.950012,28077.0,52136.3516,31550.5,1429.59998,11962.75,22578.5508,9796.84961,819.150024,61264.25,25713.0
